state_school_id,county,campus,school_type,number_of_students,percent_economically_disadvantaged,percent_eb_el_students,overall_score,metric,value,year,students_group
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,English 2,54.0,2024,Emergent Bilingual Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,SAT,1207.0,2022,All Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,SAT,1038.0,2022,Economically Disadvantaged Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,SAT,911.0,2022,Emergent Bilingual Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,SAT,1196.0,2023,All Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,SAT,1048.0,2023,Economically Disadvantaged Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,SAT,1021.0,2023,Emergent Bilingual Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,US History,91.0,2024,All Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,US History,71.0,2024,Economically Disadvantaged Students
TX-043905-043905002,Collin,Centennial H S,High School,2034,9.8,3.9,90.0,US History,36.0,2024,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,ACT,29.0,2022,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,ACT,,2022,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,ACT,,2022,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,ACT,,2023,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,ACT,,2023,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,ACT,,2023,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Algebra 1,24.0,2024,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Algebra 1,14.0,2024,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Algebra 1,18.0,2024,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Biology,64.0,2024,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Biology,42.0,2024,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Biology,35.0,2024,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Chronic Absenteeism,23.7,2022,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Chronic Absenteeism,36.9,2022,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Chronic Absenteeism,23.8,2022,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Chronic Absenteeism,26.1,2023,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Chronic Absenteeism,35.3,2023,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,Chronic Absenteeism,30.8,2023,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,"College, Career, & Military Ready",,2022,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,"College, Career, & Military Ready",,2022,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,"College, Career, & Military Ready",,2022,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,"College, Career, & Military Ready",,2023,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,"College, Career, & Military Ready",,2023,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,"College, Career, & Military Ready",,2023,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,English 1,61.0,2024,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,English 1,40.0,2024,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,English 1,21.0,2024,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,English 2,74.0,2024,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,English 2,57.0,2024,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,English 2,44.0,2024,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,SAT,1430.0,2022,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,SAT,1520.0,2022,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,SAT,,2022,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,SAT,,2023,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,SAT,,2023,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,SAT,,2023,Emergent Bilingual Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,US History,,2024,All Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,US History,,2024,Economically Disadvantaged Students
TX-043910-043910005,Collin,Clark H S,High School,1240,37.5,13.4,78.0,US History,,2024,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,ACT,18.2,2022,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,ACT,18.0,2022,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,ACT,,2022,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,ACT,21.7,2023,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,ACT,,2023,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,ACT,,2023,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Algebra 1,19.0,2024,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Algebra 1,14.0,2024,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Algebra 1,14.0,2024,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Biology,48.0,2024,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Biology,39.0,2024,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Biology,26.0,2024,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Chronic Absenteeism,42.1,2022,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Chronic Absenteeism,45.4,2022,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Chronic Absenteeism,45.8,2022,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Chronic Absenteeism,30.6,2023,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Chronic Absenteeism,33.4,2023,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,Chronic Absenteeism,25.7,2023,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,"College, Career, & Military Ready",99.4,2022,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,"College, Career, & Military Ready",98.6,2022,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,"College, Career, & Military Ready",100.0,2022,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,"College, Career, & Military Ready",100.0,2023,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,"College, Career, & Military Ready",100.0,2023,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,"College, Career, & Military Ready",100.0,2023,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,English 1,51.0,2024,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,English 1,42.0,2024,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,English 1,27.0,2024,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,English 2,56.0,2024,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,English 2,48.0,2024,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,English 2,38.0,2024,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,SAT,933.0,2022,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,SAT,897.0,2022,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,SAT,804.0,2022,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,SAT,917.0,2023,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,SAT,883.0,2023,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,SAT,799.0,2023,Emergent Bilingual Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,US History,76.0,2024,All Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,US History,70.0,2024,Economically Disadvantaged Students
TX-043918-043918001,Collin,Community H S,High School,1182,54.5,22.8,86.0,US History,63.0,2024,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,ACT,,2022,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,ACT,,2022,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,ACT,,2022,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,ACT,,2023,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,ACT,,2023,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,ACT,,2023,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Algebra 1,37.0,2024,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Algebra 1,20.0,2024,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Algebra 1,33.0,2024,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Biology,75.0,2024,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Biology,51.0,2024,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Biology,70.0,2024,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Chronic Absenteeism,16.7,2022,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Chronic Absenteeism,33.6,2022,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Chronic Absenteeism,14.7,2022,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Chronic Absenteeism,13.6,2023,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Chronic Absenteeism,27.1,2023,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,Chronic Absenteeism,17.6,2023,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,"College, Career, & Military Ready",,2022,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,"College, Career, & Military Ready",,2022,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,"College, Career, & Military Ready",,2022,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,"College, Career, & Military Ready",,2023,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,"College, Career, & Military Ready",,2023,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,"College, Career, & Military Ready",,2023,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,English 1,75.0,2024,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,English 1,50.0,2024,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,English 1,60.0,2024,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,English 2,78.0,2024,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,English 2,52.0,2024,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,English 2,68.0,2024,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,SAT,,2022,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,SAT,,2022,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,SAT,,2022,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,SAT,,2023,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,SAT,,2023,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,SAT,,2023,Emergent Bilingual Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,US History,86.0,2024,All Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,US History,67.0,2024,Economically Disadvantaged Students
TX-043905-043905013,Collin,Emerson H S,High School,1762,19.4,3.9,91.0,US History,43.0,2024,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,ACT,22.5,2022,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,ACT,22.3,2022,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,ACT,,2022,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,ACT,24.5,2023,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,ACT,,2023,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,ACT,,2023,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Algebra 1,23.0,2024,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Algebra 1,12.0,2024,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Algebra 1,26.0,2024,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Biology,72.0,2024,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Biology,61.0,2024,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Biology,46.0,2024,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Chronic Absenteeism,21.8,2022,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Chronic Absenteeism,28.4,2022,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Chronic Absenteeism,30.0,2022,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Chronic Absenteeism,12.3,2023,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Chronic Absenteeism,14.3,2023,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,Chronic Absenteeism,8.6,2023,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,"College, Career, & Military Ready",90.2,2022,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,"College, Career, & Military Ready",92.0,2022,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,"College, Career, & Military Ready",100.0,2022,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,"College, Career, & Military Ready",97.1,2023,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,"College, Career, & Military Ready",95.7,2023,Economically Disadvantaged Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,"College, Career, & Military Ready",88.9,2023,Emergent Bilingual Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,English 1,70.0,2024,All Students
TX-043904-043904001,Collin,Farmersville H S,High School,680,54.7,13.1,91.0,English 1,62.0,2024,Economically Disadvantaged Students
